customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
labsrdLb,3,True,True,True,1.0,False,10952225,1688254200,new-england-revolution-fc-cincinnati,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,FC Cincinnati,fc-cincinnati,Cincinnati,Football,football,1,0,CIN,,0,215167,US,USA,[],#52b030,#52b030,#ffffff,New England Revolution,new-england-revolution,New England,Football,football,1,0,NE,,0,2511,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,5.0,8.0,,,1688261926.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1688261930,,US,US,,,,2.0,3.8,3.4
ccKcsyjbd,3,True,True,True,1.0,False,10952223,1688254200,austin-fc-inter-miami-cf,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Inter Miami CF,inter-miami-cf,Inter Miami,Football,football,1,0,MIA,False,0,337602,US,USA,[],#52b030,#52b030,#ffffff,Austin FC,austin-fc,Austin,Football,football,1,0,ATX,False,0,377973,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,9.0,,,1688261877.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688261879,,US,US,,,,2.88,3.6,2.38
fabsMUv,1,True,True,True,1.0,False,10952221,1688254200,orlando-city-sc-chicago-fire,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Orlando City SC,orlando-city-sc,Orlando,Football,football,1,0,ORL,,0,52237,US,USA,[],#52b030,#52b030,#ffffff,Chicago Fire,chicago-fire,Chicago Fire,Football,football,1,0,CHI,,0,2505,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,5.0,9.0,,,1688261934.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688261937,1.0,US,US,,,,1.85,3.5,4.0
IccsFQc,2,True,True,True,1.0,False,10952219,1688254200,toronto-fc-real-salt-lake,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Toronto FC,toronto-fc,Toronto,Football,football,1,0,TOR,False,0,7080,CA,Canada,[],#52b030,#52b030,#ffffff,Real Salt Lake,real-salt-lake,Salt Lake,Football,football,1,0,RSL,,0,5133,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,4.0,,,1688261480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688261483,,US,US,,,,2.38,3.8,2.7
mabsaTjc,1,True,True,True,1.0,False,10952220,1688257800,los-angeles-fc-fc-dallas,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,FC Dallas,fc-dallas,Dallas,Football,football,1,0,DAL,False,0,2512,US,USA,[],#52b030,#52b030,#ffffff,Los Angeles FC,los-angeles-fc,Los Angeles,Football,football,1,0,LAN,False,0,274650,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,,1688265210.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688265212,,US,US,,,,3.0,3.6,2.25
hPistHq,1,True,True,True,1.0,False,10952216,1688257800,minnesota-united-fc-portland-timbers,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Minnesota United FC,minnesota-united-fc,Minnesota Utd,Football,football,1,0,MIN,,0,41618,US,USA,[],#52b030,#52b030,#ffffff,Portland Timbers,portland-timbers,Portland,Football,football,1,0,POR,False,0,22007,US,USA,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,4.0,5.0,,,1688265308.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688265310,,US,US,,,,1.8,3.8,4.33
cabsmcKc,1,True,True,True,1.0,False,10952217,1688257800,nashville-sc-dc-united,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Nashville SC,nashville-sc,Nashville,Football,football,1,0,NSC,,0,337612,US,USA,[],#52b030,#52b030,#ffffff,DC United,dc-united,DC United,Football,football,1,0,DC,False,0,2502,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,,1688265205.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688265209,,US,US,1.0,,,2.15,3.4,3.4
kabsdgnd,1,True,True,True,1.0,False,10952214,1688257800,saint-louis-city-sc-colorado-rapids,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Saint Louis City SC,saint-louis-city-sc,Saint Louis City SC,Football,football,1,0,SAI,False,0,407803,US,USA,[],#52b030,#52b030,#ffffff,Colorado Rapids,colorado-rapids,Colorado,Football,football,1,0,COL,,0,2510,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,1688264889.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688264891,,US,US,,,,2.0,3.8,3.5
jabskPi,1,True,True,True,1.0,False,10952218,1688257800,sporting-kansas-city-vancouver-whitecaps,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Sporting Kansas City,sporting-kansas-city,Kansas City,Football,football,1,0,SKC,,0,2509,US,USA,[],#52b030,#52b030,#ffffff,Vancouver Whitecaps,vancouver-whitecaps,Vancouver,Football,football,1,0,VAN,False,0,22010,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,,1688265249.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688265251,,US,US,,,,1.8,3.8,4.2
nabsALi,3,True,True,True,1.0,False,10952215,1688265000,la-galaxy-san-jose-earthquakes,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,San Jose Earthquakes,san-jose-earthquakes,San Jose,Football,football,1,0,SJ,,0,21825,US,USA,[],#52b030,#52b030,#ffffff,LA Galaxy,la-galaxy,LA Galaxy,Football,football,1,0,LAG,False,0,2513,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,2.0,5.0,,,1688272623.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688272670,,US,US,,,,2.2,3.8,3.0
iabsjPi,1,True,True,True,1.0,False,10952212,1688265000,houston-dynamo-seattle-sounders-fc,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Seattle Sounders FC,seattle-sounders-fc,Seattle,Football,football,1,0,SEA,,0,22009,US,USA,[],#52b030,#52b030,#ffffff,Houston Dynamo,houston-dynamo,Houston,Football,football,1,0,HOU,False,0,2508,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,1688272322.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688272325,1.0,US,US,,,,1.85,3.5,4.2
IWpsloXb,1,True,True,True,1.0,False,10952209,1688328000,philadelphia-union-atlanta-united-fc,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Atlanta United FC,atlanta-united-fc,Atlanta Utd,Football,football,1,0,ATL,False,0,243211,US,USA,[],#52b030,#52b030,#ffffff,Philadelphia Union,philadelphia-union,Philadelphia,Football,football,1,0,PHI,False,0,39833,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,,1688336367.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688336369,,US,US,,,,2.45,3.6,2.7
wPsoWc,3,True,True,True,1.0,False,11076425,1688238000,atletico-goianiense-vila-nova,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Atlético Goianiense,atletico-goianiense,Atlético-GO,Football,football,1,0,GOI,False,0,7314,BR,Brazil,[],#52b030,#52b030,#ffffff,Vila Nova,vila-nova,Vila Nova,Football,football,1,0,VIN,False,0,2021,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,6.0,,,1688244919.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688245076,,BR,BR,,,,2.2,3.1,3.6
pWcsNLi,2,True,True,True,1.0,False,11076427,1688241600,avai-abc,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Avaí,avai,Avaí,Football,football,1,0,AVA,False,0,7315,BR,Brazil,[],#52b030,#52b030,#ffffff,ABC,abc,ABC,Football,football,1,0,ABC,False,0,21838,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,2.0,6.0,,,1688248545.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688248547,,BR,BR,,,,1.85,3.1,5.0
JOsfP,2,True,True,True,1.0,False,11076435,1688241600,sampaio-correa-criciuma,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Sampaio Corrêa,sampaio-correa,Sampaio Corrêa,Football,football,1,0,SCO,False,0,2005,BR,Brazil,[],#52b030,#52b030,#ffffff,Criciúma,criciuma,Criciúma,Football,football,1,0,CRI,False,0,1984,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,3.0,7.0,,,1688248826.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688248829,,BR,BR,,,,2.1,3.2,3.75
xPsHPi,1,True,True,True,1.0,False,11076441,1688246100,crb-londrina,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,CRB,crb,CRB,Football,football,1,0,BRA,,0,22032,BR,Brazil,[],#52b030,#52b030,#ffffff,Londrina,londrina,Londrina,Football,football,1,0,LON,False,0,2022,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,5.0,10.0,,,1688253392.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688253395,,BR,BR,1.0,,,1.75,3.4,5.0
mOsFO,1,True,True,True,1.0,False,11076437,1688322600,juventude-vitoria,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Juventude,juventude,Juventude,Football,football,1,0,JUV,False,0,1980,BR,Brazil,[],#52b030,#52b030,#ffffff,Vitória,vitoria,Vitória,Football,football,1,0,VIT,False,0,1962,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,7.0,,,1688329801.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688329805,,BR,BR,,,,2.2,3.0,3.8
jOsbP,1,True,True,True,1.0,False,11076433,1688331600,ceara-sport-recife,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Sport Recife,sport-recife,Sport Recife,Football,football,1,0,REC,False,0,1959,BR,Brazil,[],#52b030,#52b030,#ffffff,Ceará,ceara,Ceará,Football,football,1,0,CEA,False,0,2001,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,6.0,,,1688338777.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688338781,,BR,BR,,,,1.75,3.6,4.75
uOsokeb,1,True,True,True,1.0,False,11076423,1688340600,ponte-preta-novorizontino,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,15.0,,,100,Ended,finished,Ponte Preta,ponte-preta,Ponte Preta,Football,football,1,0,PON,False,0,1969,BR,Brazil,[],#52b030,#52b030,#ffffff,Novorizontino,novorizontino,Novorizontino,Football,football,1,0,GRN,False,0,135514,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,8.0,,,1688347941.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688347943,,BR,BR,,,,3.0,3.1,2.55
rrbsyrb,2,False,True,True,1.0,False,11202910,1688290200,shanghai-shenhua-tianjin-jinmen-tiger,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,0,False,False,649,True,False,251,652,14.0,,,100,Ended,finished,Shanghai Shenhua,shanghai-shenhua,Shenhua,Football,football,1,0,SHS,False,0,3373,CN,China,[],#52b030,#52b030,#ffffff,Tianjin Jinmen Tiger,tianjin-jinmen-tiger,Tianjin,Football,football,1,0,TTT,False,0,3367,CN,China,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,4.0,6.0,,,1688297429.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688297432,,CN,CN,,,,2.05,3.1,4.2
XTnsPDB,1,False,True,True,1.0,False,11202916,1688297700,cangzhou-mighty-lions-zhejiang,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,0,False,False,649,True,False,251,652,14.0,,,100,Ended,finished,Cangzhou Mighty Lions,cangzhou-mighty-lions,Cangzhou,Football,football,1,0,CML,False,0,66440,CN,China,[],#52b030,#52b030,#ffffff,Zhejiang,zhejiang,Zhejiang,Football,football,1,0,ZHP,False,0,34697,CN,China,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,4.0,6.0,,,1688304625.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688304629,1.0,CN,CN,,,,3.0,3.4,2.38
VTnsLYu,3,False,True,True,1.0,False,11202911,1688297700,dalian-pro-qingdao-hainiu,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,0,False,False,649,True,False,251,652,14.0,,,100,Ended,finished,Dalian Pro,dalian-pro,Dalian,Football,football,1,0,DAP,False,0,49936,CN,China,[],#52b030,#52b030,#ffffff,Qingdao Hainiu,qingdao-hainiu,Hainiu,Football,football,1,0,QIN,False,0,34695,CN,China,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,7.0,,,1688304932.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688304935,,CN,CN,,,,1.95,3.5,4.0
LdLbsDAac,3,False,True,True,1.0,False,11202909,1688297700,nantong-zhiyun-meizhou-hakka,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,0,False,False,649,True,False,251,652,14.0,,,100,Ended,finished,Nantong Zhiyun,nantong-zhiyun,Nantong,Football,football,1,0,NAN,,0,251278,CN,China,[],#52b030,#52b030,#ffffff,Meizhou Hakka,meizhou-hakka,Meizhou,Football,football,1,0,MEI,,0,215186,CN,China,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,2.0,5.0,,,1688304760.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688305112,1.0,CN,CN,,,,1.91,3.4,4.2
RTnsUTn,1,False,True,True,1.0,False,11202906,1688384100,changchun-yatai-henan-songshan-longmen,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,0,False,False,649,True,False,251,652,14.0,,,100,Ended,finished,Changchun Yatai,changchun-yatai,Changchun,Football,football,1,0,CHA,False,0,34694,CN,China,[],#52b030,#52b030,#ffffff,Henan Songshan Longmen,henan-songshan-longmen,Henan,Football,football,1,0,HEN,False,0,34692,CN,China,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,4.0,,,1688390881.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688390885,,CN,CN,,,,2.0,3.5,3.75
