customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,homeScore.overtime,homeScore.penalties,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
yobsjak,1,True,,,,False,11367875,1688848200,fenix-cerro-largo,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,5.0,,,100,Ended,finished,Cerro Largo,cerro-largo,Cerro Largo,Football,football,1,0,CLA,,0,25009,UY,Uruguay,[],#52b030,#52b030,#ffffff,Fénix,fenix,Fénix,Football,football,1,0,FEN,,0,3223,UY,Uruguay,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,8.0,7.0,1688855753.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688855757,UY,UY,,,,,,,,2.2,3.1,3.1
JobsKob,2,True,True,,,False,11367878,1688916600,plaza-colonia-deportivo-maldonado,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,5.0,,,100,Ended,finished,Plaza Colonia,plaza-colonia,Plaza Colonia,Football,football,1,0,PLA,False,0,3235,UY,Uruguay,[],#52b030,#52b030,#ffffff,Deportivo Maldonado,deportivo-maldonado,Dep. Maldonado,Football,football,1,0,MAL,,0,3234,UY,Uruguay,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,1688923709.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688923712,UY,UY,,,,,,,,2.6,3.2,2.55
Fobskak,3,True,True,,,False,11367880,1688936400,nacional-racing-de-montevideo,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,5.0,,,100,Ended,finished,Racing de Montevideo,racing-de-montevideo,Racing,Football,football,1,0,RCM,,0,25010,UY,Uruguay,[],#52b030,#52b030,#ffffff,Nacional,nacional,Nacional,Football,football,1,0,NAC,False,0,3230,UY,Uruguay,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1688943925.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1688943929,UY,UY,2.0,,,,,,,5.75,3.75,1.5
WabsZXb,1,False,,,,False,11406368,1688817600,tus-koblenz-alemannia-aachen,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Alemannia Aachen,alemannia-aachen,Aachen,Football,football,1,0,AAC,,0,2546,DE,Germany,[],#52b030,#52b030,#ffffff,TuS Koblenz,tus-koblenz,TuS Koblenz,Football,football,1,0,KOB,,0,4899,DE,Germany,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,,,1688824730.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824733,,,,,,,,,,1.33,4.75,7.0
YdsiMt,2,False,,,,False,11343638,1688817600,beaconsfield-town-fc-slough-town,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Beaconsfield Town FC,beaconsfield-town-fc,Beaconsfield,Football,football,1,0,BEA,,0,46858,EN,England,[],#52b030,#52b030,#ffffff,Slough Town,slough-town,Slough,Football,football,1,0,SLO,,0,198,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1688824968.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688824971,,,,,,,,,,2.75,3.25,2.25
jycsxGj,1,False,,,,False,11412879,1688817600,hansa-rostock-ii-eintracht-norderstedt,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Eintracht Norderstedt,eintracht-norderstedt,Norderstedt,Football,football,1,0,NOR,,0,24072,DE,Germany,[],#52b030,#52b030,#ffffff,Hansa Rostock II,hansa-rostock-ii,H. Rostock II,Football,football,1,0,HAN,,0,6159,DE,Germany,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,,1688821920.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688824748,,,,,,,,,,2.1,3.75,2.75
ubbsxhd,2,False,,,,False,11336938,1688817600,fc-astoria-walldorf-tsg-hoffenheim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC-Astoria Walldorf,fc-astoria-walldorf,Walldorf,Football,football,1,0,WAL,,0,7872,DE,Germany,[],#52b030,#52b030,#ffffff,TSG Hoffenheim,tsg-hoffenheim,Hoffenheim,Football,football,1,0,TSG,False,0,2569,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,,,1688824064.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824067,,,,,,,,,,21.0,10.0,1.08
nZsbab,2,False,,,,False,11389225,1688817600,basel-fc-vaduz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Vaduz,fc-vaduz,Vaduz,Football,football,1,0,VAD,False,0,2463,LI,Liechtenstein,[],#52b030,#52b030,#ffffff,Basel,basel,Basel,Football,football,1,0,FCB,False,0,2501,CH,Switzerland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1688824128.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824130,,,,,,,,,,3.5,3.5,1.83
dibsWzo,2,True,,,,False,11374195,1688817600,nk-lokomotiva-zagreb-gent,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Gent,gent,Gent,Football,football,1,0,KAA,False,0,2903,BE,Belgium,[],#52b030,#52b030,#ffffff,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,Football,football,1,0,LOK,False,0,36246,HR,Croatia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1688821320.0,"['status.code', 'status.description', 'status.type', 'homeScore.current', 'homeScore.display', 'awayScore.current', 'awayScore.display']",1688826376,,,,,,,,,,1.65,3.8,4.1
YhbsBib,1,False,,,,False,11372932,1688817600,kas-eupen-rc-sporting-charleroi,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,KAS Eupen,kas-eupen,Eupen,Football,football,1,0,EUP,,0,2926,BE,Belgium,[],#52b030,#52b030,#ffffff,RC Sporting Charleroi,rc-sporting-charleroi,Charleroi,Football,football,1,0,RCH,,0,2898,BE,Belgium,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1688824398.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824400,,,,,,,,,,2.5,3.6,2.3
LbbshGj,1,False,,,,False,11372931,1688817600,kickers-offenbach-tsv-eintracht-stadtallendorf,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Kickers Offenbach,kickers-offenbach,Offenbach,Football,football,1,0,OFC,,0,2586,DE,Germany,[],#52b030,#52b030,#ffffff,TSV Eintracht Stadtallendorf,tsv-eintracht-stadtallendorf,Stadtallendorf,Football,football,1,0,STA,,0,24057,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,,,1688824312.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824316,,,,,,,,,,1.6,4.0,4.2
gjbsiXb,3,False,,,,False,11375927,1688817600,kv-kortrijk-rkc-waalwijk,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,RKC Waalwijk,rkc-waalwijk,Waalwijk,Football,football,1,0,WAA,False,0,2956,NL,Netherlands,[],#52b030,#52b030,#ffffff,KV Kortrijk,kv-kortrijk,Kortrijk,Football,football,1,0,KOR,,0,4858,BE,Belgium,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1688824358.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688824361,,,,,,,,,,2.0,3.6,3.0
xabsOrc,3,False,,,,False,11336955,1688817600,sc-freiburg-ii-vfb-stuttgart-ii,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SC Freiburg II,sc-freiburg-ii,Freiburg II,Football,football,1,0,SCF,False,0,5889,DE,Germany,[],#52b030,#52b030,#ffffff,VfB Stuttgart II,vfb-stuttgart-ii,Stuttgart II,Football,football,1,0,VFB,False,0,2522,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1688822770.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688822774,,,,,,,,,,1.22,6.0,8.0
xidsWpw,3,False,,,,False,11331856,1688817600,warta-poznan-chrobry-glogow,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Warta Poznań,warta-poznan,Warta Poznań,Football,football,1,0,WAR,False,0,7922,PL,Poland,[],#52b030,#52b030,#ffffff,Chrobry Głogów,chrobry-glogow,Chrobry Głogów,Football,football,1,0,GLO,,0,53296,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1688821080.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688823772,,,,,,,,,,1.8,3.6,3.5
ajbsnqb,3,True,,,,False,11405050,1688819400,shakhtar-donetsk-az-alkmaar,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,AZ Alkmaar,az-alkmaar,AZ,Football,football,1,0,AZA,False,0,2950,NL,Netherlands,[],#52b030,#52b030,#ffffff,Shakhtar Donetsk,shakhtar-donetsk,Shakhtar,Football,football,1,0,SHA,False,0,3313,UA,Ukraine,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,,,1688826200.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688826203,,,,,,,,,,2.25,3.8,2.5
BbsQyc,2,False,,,,False,11327979,1688819400,bristol-rovers-eastleigh,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Eastleigh,eastleigh,Eastleigh,Football,football,1,0,EFC,,0,6191,EN,England,[],#52b030,#52b030,#ffffff,Bristol Rovers,bristol-rovers,Bristol Rovers,Football,football,1,0,BR,,0,76,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1688825937.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688825942,,,,,,,,,,3.4,3.75,1.8
Kabsmyqb,2,False,,,,False,11411415,1688821200,borussia-dortmund-ii-asc-dortmund,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,ASC Dortmund,asc-dortmund,09 Dortmund,Football,football,1,0,ASC,,0,166162,DE,Germany,[],#52b030,#52b030,#ffffff,Borussia Dortmund II,borussia-dortmund-ii,Dortmund II,Football,football,1,0,BVB,,0,2535,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1688827822.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688831222,,,,,,,,,,5.25,4.33,1.44
QmQbsCcud,1,False,,,,False,11343573,1688821200,sc-freital-bsg-chemie-leipzig,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,BSG Chemie Leipzig,bsg-chemie-leipzig,Chemie Leipzig,Football,football,1,0,CHE,,0,228141,DE,Germany,[],#52b030,#52b030,#ffffff,SC Freital,sc-freital,SC Freital,Football,football,1,0,FRE,False,0,422627,DE,Germany,[],#52b030,#52b030,#ffffff,6.0,6.0,2.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,,,1688827617.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688827620,,,,,,,,,,1.53,4.0,4.75
XWsxfc,1,False,,,,False,11405051,1688821200,linfield-fc-kilmarnock,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Linfield FC,linfield-fc,Linfield,Football,football,1,0,LIN,,0,5272,NX,Northern Ireland,[],#52b030,#52b030,#ffffff,Kilmarnock,kilmarnock,Kilmarnock,Football,football,1,0,KIL,,0,2347,SX,Scotland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1688827668.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688827670,,,,,,,,,,2.5,3.4,2.38
TabseKec,2,False,,,,False,11412881,1688821200,sf-hamborn-07-msv-duisburg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SF Hamborn 07,sf-hamborn-07,SF Hamborn 07,Football,football,1,0,HAM,,0,261754,DE,Germany,[],#52b030,#52b030,#ffffff,MSV Duisburg,msv-duisburg,Duisburg,Football,football,1,0,MSV,,0,2543,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,,0.0,2.0,3.0,1688828183.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688828186,,,,,,,,,,11.0,7.0,1.17
bQsgY,1,False,,,,False,11343635,1688821200,fc-spartak-trnava-sk-sturm-graz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SK Sturm Graz,sk-sturm-graz,Sturm,Football,football,1,0,STU,False,0,2051,AT,Austria,[],#52b030,#52b030,#ffffff,FC Spartak Trnava,fc-spartak-trnava,FC Spartak Trnava,Football,football,1,0,TRN,False,0,2406,SK,Slovakia,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1688827650.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688827652,,,,,,,,,,1.5,4.2,4.75
RAsWP,2,False,,,1.0,False,11364793,1688823000,red-bull-salzburg-fc-nordsjaelland,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Red Bull Salzburg,red-bull-salzburg,RB Salzburg,Football,football,1,0,SAL,False,0,2046,AT,Austria,[],#52b030,#52b030,#ffffff,FC Nordsjælland,fc-nordsjaelland,Nordsjælland,Football,football,1,0,NJA,False,0,1292,DK,Denmark,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1688829573.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688829575,,,,,,,,,,1.45,4.0,6.0
BQscY,3,False,,,,False,11343646,1688823000,msk-zilina-wolfsberger-ac,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Wolfsberger AC,wolfsberger-ac,WAC,Football,football,1,0,WAC,,0,2076,AT,Austria,[],#52b030,#52b030,#ffffff,MŠK Žilina,msk-zilina,Žilina,Football,football,1,0,ZIL,,0,2402,SK,Slovakia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,,,1688829854.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'awayScore.current', 'awayScore.display', 'awayScore.current', 'awayScore.display', 'homeScore.current', 'homeScore.display', 'status.code', 'status.description', 'time.currentPeriodStart', 'time.currentPeriodStart', 'status.code', 'status.description', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688829858,,,,,,,,,,2.1,3.6,2.8
pUsimb,2,False,,,,False,11406308,1688823000,slask-wroclaw-slezsky-fc-opava,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Śląsk Wrocław,slask-wroclaw,Śląsk,Football,football,1,0,SLA,,0,3108,PL,Poland,[],#52b030,#52b030,#ffffff,Slezský FC Opava,slezsky-fc-opava,Opava,Football,football,1,0,OPA,False,0,2215,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1688830153.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688830157,,,,,,,,,,1.5,4.0,5.0
fsme,2,False,,,,False,11328012,1688824800,bolton-wanderers-bamber-bridge,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Bamber Bridge,bamber-bridge,Bamber,Football,football,1,0,BAM,,0,212,EN,England,[],#52b030,#52b030,#ffffff,Bolton Wanderers,bolton-wanderers,Bolton,Football,football,1,0,BOL,,0,5,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,1688831347.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688831351,,,,,,,,,,9.0,4.5,1.29
Ybsgat,1,False,,,,False,11331815,1688824800,welling-united-cray-wanderers,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Cray Wanderers,cray-wanderers,Cray,Football,football,1,0,CRA,,0,45006,EN,England,[],#52b030,#52b030,#ffffff,Welling United,welling-united,Welling,Football,football,1,0,WEL,,0,98,EN,England,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1688831274.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688878823,,,,,,,,,,2.3,3.75,2.4
Xswe,2,True,,,,False,11289967,1688824800,charlton-athletic-dartford,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Dartford,dartford,Dartford,Football,football,1,0,DAR,,0,221,EN,England,[],#52b030,#52b030,#ffffff,Charlton Athletic,charlton-athletic,Charlton,Football,football,1,0,CHA,,0,47,EN,England,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,,,1688828520.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688831262,,,,1.0,,,,,,5.25,4.75,1.4
wWUcsRdfd,1,False,,,,False,11406457,1688824800,fc-brasov-asc-olimpic-zarnesti,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Brașov,fc-brasov,FC Brașov,Football,football,1,0,BRA,,0,387692,RO,Romania,[],#52b030,#52b030,#ffffff,ASC Olimpic Zărnești,asc-olimpic-zarnesti,ASC Olimpic Zărnești,Football,football,1,0,ASC,False,0,362321,RO,Romania,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,,,1688830701.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688830703,,,,,,,,,,1.44,4.5,5.0
XbsMop,2,False,,,,False,11331811,1688824800,barrow-fc-united-of-manchester,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC United of Manchester,fc-united-of-manchester,FC United,Football,football,1,0,FCM,,0,38237,EN,England,[],#52b030,#52b030,#ffffff,Barrow,barrow,Barrow,Football,football,1,0,BAR,,0,97,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,,,1688831448.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688831450,,,,,,,,,,8.0,5.25,1.25
