customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,homeRedCards,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,aggregatedWinnerCode,previousLegEventId,roundInfo.name,roundInfo.cupRoundType,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.aggregated,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.aggregated,time.injuryTime3,time.injuryTime4,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,homeScore.penalties,awayScore.penalties,coverage,choice_1,choice_X,choice_2
JFosotMc,1,True,True,True,1.0,False,11137651,,,1680660000,club-leon-violette-ac,False,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,0,498,True,False,False,False,113,9895,27.0,100,Ended,finished,Club León,club-leon,León,Football,football,1,0,LEO,False,0,36534,MX,Mexico,[],#52b030,#52b030,#ffffff,Violette AC,violette-ac,Violette AC,Football,football,1,0,VIO,False,0,343414,HT,Haiti,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,5.0,1680667064.0,"['homeScore.period2', 'homeScore.normaltime', 'homeScore.aggregated', 'awayScore.period2', 'awayScore.normaltime', 'awayScore.aggregated']",1680667194,,,Quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,1.04,19.0,23.0
BZnsbUR,3,True,,,,False,11000222,,,1680546600,atletico-de-rafaela-brown-de-adrogue,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,AR,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,AR,0,703,False,False,False,False,0,37310,8.0,100,Ended,finished,Brown de Adrogué,brown-de-adrogue,Brown de Adrogué,Football,football,1,0,BDA,,0,107201,AR,Argentina,[],#52b030,#52b030,#ffffff,Atlético de Rafaela,atletico-de-rafaela,Atlético Rafaela,Football,football,1,0,ATR,,0,34976,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1680553559.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680553561,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.0,2.8
ZAwsAicc,2,True,,,,False,11000215,,,1680552600,club-atletico-atlanta-ca-mitre,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,AR,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,AR,0,703,False,False,False,False,0,37310,8.0,100,Ended,finished,Club Atlético Atlanta,club-atletico-atlanta,Atlanta,Football,football,1,0,CAA,,0,53799,AR,Argentina,[],#52b030,#52b030,#ffffff,CA Mitre,ca-mitre,Mitre,Football,football,1,0,EST,,0,255425,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,1680559719.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680559722,,,,,,,,,,,,,,,,,,,,,,,,2.25,3.0,3.6
LYbsvRNb,1,True,,,,False,11000223,,,1680559800,quilmes-atletico-club-deportivo-madryn,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,AR,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,AR,0,703,False,False,False,False,0,37310,8.0,100,Ended,finished,Quilmes Atlético Club,quilmes-atletico-club,Quilmes,Football,football,1,0,QUI,,0,4936,AR,Argentina,[],#52b030,#52b030,#ffffff,Deportivo Madryn,deportivo-madryn,Deportivo Madryn,Football,football,1,0,DMA,,0,222120,AR,Argentina,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1680567153.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680567156,,,,,,,,,,,,,,,,,,,,,,,,1.8,3.3,5.0
FizsGHYc,3,True,,,,False,11132975,,,1680547500,east-riffa-al-khalidiyah,False,Premier League,premier-league,Bahrain,bahrain,Football,football,1,351,bahrain,BH,Premier League,premier-league,Bahrain,bahrain,Football,football,1,351,bahrain,BH,0,846,False,False,False,False,0,4050,18.0,100,Ended,finished,East Riffa,east-riffa,East Riffa,Football,football,1,0,EAR,,0,60430,BH,Bahrain,[],#52b030,#52b030,#ffffff,Al Khalidiyah,al-khalidiyah,Al Khalidiyah,Football,football,1,0,KHA,False,0,371631,BH,Bahrain,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,1680554284.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680554286,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.3,1.73
jnqsvUW,2,True,,,,False,11132986,,,1680547500,al-riffa-sitra-club,False,Premier League,premier-league,Bahrain,bahrain,Football,football,1,351,bahrain,BH,Premier League,premier-league,Bahrain,bahrain,Football,football,1,351,bahrain,BH,0,846,False,False,False,False,0,4050,18.0,100,Ended,finished,Sitra Club,sitra-club,Sitra Club,Football,football,1,0,SIC,,0,117220,BH,Bahrain,[],#52b030,#52b030,#ffffff,Al Riffa,al-riffa,Al Riffa,Football,football,1,0,RIF,,0,40659,BH,Bahrain,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1680554225.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680554227,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.8,2.38
DdcsmPPb,2,True,,,,False,11152859,,,1680701400,hsk-zrinjski-mostar-fk-tuzla-city,False,Cup,cup,Bosnia & Herzegovina,bosnia-herzegovina,Football,football,1,158,bosnia-herzegovina,BA,Bosnia & Herzegovina Cup,bosnia-and-herzegovina-cup,Bosnia & Herzegovina,bosnia-herzegovina,Football,football,1,158,bosnia-herzegovina,BA,0,583,False,False,False,False,0,1237,28.0,100,Ended,finished,FK Tuzla City,fk-tuzla-city,Tuzla,Football,football,1,0,TUZ,,0,227012,BA,Bosnia & Herzegovina,[],#52b030,#52b030,#ffffff,HŠK Zrinjski Mostar,hsk-zrinjski-mostar,Zrinjski,Football,football,1,0,ZRI,False,0,5178,BA,Bosnia & Herzegovina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,1680708067.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680708071,,,Semifinal,2.0,,,,,,,,,,,,,,,,,,,,4.33,3.5,1.67
BOsKOi,1,False,,,,False,11187129,1.0,,1680636600,petrolina-pe-santa-cruz,False,"Pernambucano, Serie A1, Playoffs",pernambucano-serie-a1-playoffs,Brazil,brazil,Football,football,1,13,brazil,BR,Pernambucano,pernambucano,Brazil,brazil,Football,football,1,13,brazil,BR,0,380,False,False,False,False,0,58938,636.0,120,AP,finished,Petrolina PE,petrolina-pe,Petrolina,Football,football,1,0,PPE,,0,21985,BR,Brazil,[],#52b030,#52b030,#ffffff,Santa Cruz,santa-cruz,Santa Cruz ,Football,football,1,0,STC,False,0,1976,BR,Brazil,[],#52b030,#52b030,#ffffff,6.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,,,1680645225.0,"['time.injuryTime1', 'time.injuryTime2']",1680676628,1.0,,Playoff round,,,,,,,,,,,,,,,,,,5.0,4.0,,2.8,3.2,2.25
zpbsCpb,1,True,,,,False,10934592,,,1680535800,lokomotiv-sofia-slavia-sofia,False,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,0,365,False,False,False,False,0,377,27.0,100,Ended,finished,Lokomotiv Sofia,lokomotiv-sofia,Lokomotiv Sofia,Football,football,1,0,LSO,False,0,3277,BG,Bulgaria,[],#52b030,#52b030,#ffffff,Slavia Sofia,slavia-sofia,Slavia,Football,football,1,0,SLA,False,0,3274,BG,Bulgaria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1680542964.0,"['time.injuryTime1', 'time.injuryTime2']",1680543222,1.0,,Quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,3.1,3.0,2.6
DpbsPBr,1,True,,,,False,10934591,,,1680616800,ludogorets-fk-spartak-varna,False,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,0,365,False,False,False,False,0,377,27.0,100,Ended,finished,Ludogorets,ludogorets,Ludogorets,Football,football,1,0,LUD,False,0,43840,BG,Bulgaria,[],#52b030,#52b030,#ffffff,FK Spartak Varna,fk-spartak-varna,Spartak Varna,Football,football,1,0,VAR,False,0,3278,BG,Bulgaria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,,1680623503.0,"['time.injuryTime1', 'time.injuryTime2']",1680623611,1.0,,Quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,1.17,9.0,12.0
ApbsFpb,2,True,,,,False,10934594,,,1680627600,cherno-more-varna-cska-sofia,False,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,Bulgarian Cup,bulgarian-cup,Bulgaria,bulgaria,Football,football,1,78,bulgaria,BG,0,365,False,False,False,False,0,377,27.0,100,Ended,finished,CSKA Sofia,cska-sofia,CSKA Sofia,Football,football,1,0,CSK,False,0,3275,BG,Bulgaria,[],#52b030,#52b030,#ffffff,Cherno More Varna,cherno-more-varna,Cherno More,Football,football,1,0,CMV,,0,3280,BG,Bulgaria,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,,5.0,1680634628.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680634630,,,Quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,1.91,3.4,4.0
ixcscMK,1,True,,,,False,10996622,,,1680555600,bogota-fc-cucuta-deportivo,False,"Primera B, Apertura",primera-b-apertura,Colombia,colombia,Football,football,1,274,colombia,CO,Primera B,primera-b,Colombia,colombia,Football,football,1,274,colombia,CO,0,1238,False,False,False,False,0,57659,10.0,100,Ended,finished,Cúcuta Deportivo,cucuta-deportivo,Cúcuta,Football,football,1,0,CUC,,0,6108,CO,Colombia,[],#52b030,#52b030,#ffffff,Bogotá FC,bogota-fc,Bogotá,Football,football,1,0,BOG,,0,89352,CO,Colombia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1680562516.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680562518,,,,,,,,,,,,,,,,,,,,,,,,1.53,3.6,5.75
eFzsxMK,3,False,,,,False,10996621,1.0,,1680563100,atletico-cali-patriotas-boyaca,False,"Primera B, Apertura",primera-b-apertura,Colombia,colombia,Football,football,1,274,colombia,CO,Primera B,primera-b,Colombia,colombia,Football,football,1,274,colombia,CO,0,1238,False,False,False,False,0,57659,10.0,100,Ended,finished,Atlético Cali,atletico-cali,Atlético,Football,football,1,0,ATL,,0,89372,CO,Colombia,[],#52b030,#52b030,#ffffff,Patriotas Boyacá,patriotas-boyaca,Patriotas,Football,football,1,0,BOY,,0,61504,CO,Colombia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1680570088.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680570090,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.1,2.2
YPcsCIec,1,True,,,,False,10910704,,,1680552000,santos-de-guapiles-municipal-grecia,False,"Primera Division, Clausura",primera-division-clausura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,CR,"Primera Division, Clausura",primera-division-clausura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,CR,0,11542,False,False,False,False,0,3242,16.0,100,Ended,finished,Municipal Grecia,municipal-grecia,Grecia,Football,football,1,0,GRE,,0,261677,CR,Costa Rica,[],#52b030,#52b030,#ffffff,Santos de Guápiles,santos-de-guapiles,Santos,Football,football,1,0,SDG,,0,7048,CR,Costa Rica,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,,1680558984.0,['cardsCode'],1680589570,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.25,3.0
WPcsVIec,2,False,,,,False,10910734,,,1680571800,puntarenas-fc-guadalupe-fc,False,"Primera Division, Clausura",primera-division-clausura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,CR,"Primera Division, Clausura",primera-division-clausura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,CR,0,11542,False,False,False,False,0,3242,16.0,100,Ended,finished,Puntarenas FC,puntarenas-fc,Puntarenas FC,Football,football,1,0,PUN,,0,7046,CR,Costa Rica,[],#52b030,#52b030,#ffffff,Guadalupe FC,guadalupe-fc,Guadalupe FC,Football,football,1,0,GUA,,0,261695,CR,Costa Rica,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1680578695.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1680578698,,,,,,,,,,,,,,,,,,,,,,,,1.53,3.75,5.0
Yrbsetb,3,True,,,,False,11129415,,,1680537600,aek-larnaca-apoel-nicosia,False,"1. Division, Championship group",1-division-championship-group,Cyprus,cyprus,Football,football,1,102,cyprus,CY,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,CY,0,171,False,False,False,False,0,34363,3.0,100,Ended,finished,AEK Larnaca,aek-larnaca,AEK,Football,football,1,0,AEK,False,0,3404,CY,Cyprus,[],#52b030,#52b030,#ffffff,APOEL Nicosia,apoel-nicosia,APOEL,Football,football,1,0,APO,False,0,3398,CY,Cyprus,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,6.0,1680544343.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680544344,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.0,2.55
ftbsyOc,2,True,,,,False,11129539,,,1680537600,doxa-katokopias-enosis-neon-paralimniou,False,"1. Division, Relegation group",1-division-relegation-group,Cyprus,cyprus,Football,football,1,102,cyprus,CY,1. Division,1-division,Cyprus,cyprus,Football,football,1,102,cyprus,CY,0,171,False,False,False,False,0,34364,3.0,100,Ended,finished,Enosis Neon Paralimniou,enosis-neon-paralimniou,E.N. Paralimniou,Football,football,1,0,ENP,,0,3405,CY,Cyprus,[],#52b030,#52b030,#ffffff,Doxa Katokopias,doxa-katokopias,Doxa,Football,football,1,0,DOX,False,0,6973,CY,Cyprus,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,6.0,1680544652.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680544653,,,,,,,,,,,,,,,,,,,,,,,,2.25,3.25,2.9
OedsOVn,2,False,,,,False,11148108,,,1680618600,dukla-praha-fk-varnsdorf,False,FNL,fnl,Czech Republic,czech-republic,Football,football,1,18,czech-republic,CZ,FNL,fnl,Czech Republic,czech-republic,Football,football,1,18,czech-republic,CZ,0,205,False,False,False,False,0,843,18.0,100,Ended,finished,FK Varnsdorf,fk-varnsdorf,Varnsdorf,Football,football,1,0,FKV,,0,34789,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Dukla Praha,dukla-praha,Dukla Praha,Football,football,1,0,DUK,False,0,7739,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,,,1680625317.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1680634583,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.2,2.7
ybsCb,1,False,,,,False,11154181,,,1680547500,barnet-york-city,False,National League,national-league,England,england,Football,football,1,1,england,EN,National League,national-league,England,england,Football,football,1,1,england,EN,0,173,False,False,False,False,0,72,41.0,100,Ended,finished,York City,york-city,York,Football,football,1,0,YOR,False,0,73,EN,England,[],#52b030,#52b030,#ffffff,Barnet,barnet,Barnet,Football,football,1,0,BAR,,0,77,EN,England,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1680554354.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680554355,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.6,2.3
Gcshd,1,False,,,,False,11061635,,,1680633900,gateshead-yeovil-town,False,National League,national-league,England,england,Football,football,1,1,england,EN,National League,national-league,England,england,Football,football,1,1,england,EN,0,173,False,False,False,False,0,72,32.0,100,Ended,finished,Gateshead,gateshead,Gateshead,Football,football,1,0,GAT,,0,157,EN,England,[],#52b030,#52b030,#ffffff,Yeovil Town,yeovil-town,Yeovil,Football,football,1,0,YEO,,0,131,EN,England,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1680637620.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1680640573,,,,,,,,,,,,,,,,,,,,,,,,1.57,4.0,5.5
qIsBHp,2,False,,,,False,10618189,,,1680537600,fc-versailles-78-chateauroux,False,National 1,national-1,France,france,Football,football,1,7,france,FR,National 1,national-1,France,france,Football,football,1,7,france,FR,0,183,False,False,False,False,0,950,27.0,100,Ended,finished,FC Versailles 78,fc-versailles-78,Versailles,Football,football,1,0,VER,False,0,39126,FR,France,[],#52b030,#52b030,#ffffff,Châteauroux,chateauroux,Châteauroux,Football,football,1,0,LBC,,0,1666,FR,France,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,4.0,1680544464.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680544468,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.0,3.1
aIsrNc,2,False,,,,False,10501224,,,1680539400,us-concarneau-cs-sedan,False,National 1,national-1,France,france,Football,football,1,7,france,FR,National 1,national-1,France,france,Football,football,1,7,france,FR,0,183,False,False,False,False,0,950,27.0,100,Ended,finished,US Concarneau,us-concarneau,Concarneau,Football,football,1,0,CON,,0,6917,FR,France,[],#52b030,#52b030,#ffffff,CS Sedan,cs-sedan,CS Sedan,Football,football,1,0,SED,False,0,1650,FR,France,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1680546273.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680546277,,,,,,,,,,,,,,,,,,,,,,,,1.67,3.4,4.5
LabsFrc,2,False,,,,False,10465263,,,1680541200,fc-ingolstadt-04-tsv-1860-munchen,False,3. Liga,3-liga,Germany,germany,Football,football,1,30,germany,DE,3. Liga,3-liga,Germany,germany,Football,football,1,30,germany,DE,0,491,False,False,False,False,0,8343,30.0,100,Ended,finished,FC Ingolstadt 04,fc-ingolstadt-04,Ingolstadt,Football,football,1,0,FCI,False,0,5880,DE,Germany,[],#52b030,#52b030,#ffffff,TSV 1860 München,tsv-1860-munchen,1860 München,Football,football,1,0,M60,,0,2536,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,1680547921.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680547924,,,,,,,,,,,,,,,,,,,,,,,,2.45,3.5,2.55
Gidshaec,2,False,,,,False,11137208,,,1680696000,fortuna-dusseldorf-ii-fc-schalke-04-ii,False,Regionalliga West,regionalliga-west,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,Regionalliga West,regionalliga-west,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,0,493,False,False,False,False,0,8364,26.0,100,Ended,finished,FC Schalke 04 II,fc-schalke-04-ii,Schalke II,Football,football,1,0,S04,False,0,260007,DE,Germany,[],#52b030,#52b030,#ffffff,Fortuna Düsseldorf II,fortuna-dusseldorf-ii,Düsseldorf II,Football,football,1,0,FOD,,0,7931,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1680702937.0,['cardsCode'],1680769487,,,,,,,,,,,,,,,,,,,,,,,,1.62,4.0,4.0
JbbsWGed,1,False,,,,False,10420933,,,1680620400,fc-rot-weiss-koblenz-bahlinger-sc,False,Regionalliga Southwest,regionalliga-southwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,Regionalliga Südwest,regionalliga-sudwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,0,1079,False,False,False,False,0,21300,26.0,100,Ended,finished,Bahlinger SC,bahlinger-sc,Bahlinger,Football,football,1,0,BAH,False,0,2584,DE,Germany,[],#52b030,#52b030,#ffffff,FC Rot-Weiss Koblenz,fc-rot-weiss-koblenz,FC Rot-Weiss Koblenz,Football,football,1,0,KOB,,0,386596,DE,Germany,[],#52b030,#52b030,#ffffff,6.0,6.0,3.0,3.0,6.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,1680627101.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1680627106,,,,,,,,,,,,,,,,,,,,,,,,1.45,3.8,5.75
wbbsCpc,3,False,,,,False,10421135,,,1680627600,fsv-frankfurt-1-fsv-mainz-05-ii,False,Regionalliga Southwest,regionalliga-southwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,Regionalliga Südwest,regionalliga-sudwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,0,1079,False,False,False,False,0,21300,26.0,100,Ended,finished,1. FSV Mainz 05 II,1-fsv-mainz-05-ii,Mainz II,Football,football,1,0,M05,False,0,2571,DE,Germany,[],#52b030,#52b030,#ffffff,FSV Frankfurt,fsv-frankfurt,FSV Frankfurt,Football,football,1,0,FSV,,0,5777,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.0,1680634619.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680634621,,,,,,,,,,,,,,,,,,,,,,,,1.83,3.4,3.75
zqcsxhd,3,False,,,,False,10421243,,,1680627600,fc-astoria-walldorf-fc-08-homburg,False,Regionalliga Southwest,regionalliga-southwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,Regionalliga Südwest,regionalliga-sudwest,Germany Amateur,germany-amateur,Football,football,1,122,germany,DE,0,1079,False,False,False,False,0,21300,26.0,100,Ended,finished,FC-Astoria Walldorf,fc-astoria-walldorf,Walldorf,Football,football,1,0,WAL,,0,7872,DE,Germany,[],#52b030,#52b030,#ffffff,FC 08 Homburg,fc-08-homburg,Homburg,Football,football,1,0,HOS,,0,5824,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1680634513.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680634516,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,1.91
